player_name,club_name,decade,position,season,season_club,season_appearances,season_goals,season_assists,season_clean_sheets,season_minutes_played,season_source_name,season_source_url,season_confidence,season_notes
Sergey Polstyanov,Tavriya Simferopol,1990s,FW,1992/93,Tavriya Simferopol,,1,,,,Supplied candidate source / club spell evidence,https://www.transfermarkt.com/sk-tavriya-simferopol/startseite/verein/2227/saison_id/1992 ; https://www.allplayers.in.ua/ua/club_legioner/7,Medium,Single-season club spell 1992/93; sourced club-total goals fall entirely inside this one season/decade. Other season-level stats unavailable in supplied evidence.
Taras Mykhalyk,Dynamo Kyiv,2000s,CB/DM,2009/10,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1,Low,"Season scaffold derived from exact club spell 2006/07-2012/13, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Taras Mykhalyk,Dynamo Kyiv,2010s,CB/DM,2010/11,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1,Low,"Season scaffold derived from exact club spell 2006/07-2012/13, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Taras Mykhalyk,Dynamo Kyiv,2010s,CB/DM,2011/12,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1,Low,"Season scaffold derived from exact club spell 2006/07-2012/13, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Taras Mykhalyk,Dynamo Kyiv,2010s,CB/DM,2012/13,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1,Low,"Season scaffold derived from exact club spell 2006/07-2012/13, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Florin Cernat,Dynamo Kyiv,2000s,AM,2001/02,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1,Low,"Season scaffold derived from exact club spell 2001/02-2008/09, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Florin Cernat,Dynamo Kyiv,2000s,AM,2002/03,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1,Low,"Season scaffold derived from exact club spell 2001/02-2008/09, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Florin Cernat,Dynamo Kyiv,2000s,AM,2003/04,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1,Low,"Season scaffold derived from exact club spell 2001/02-2008/09, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Florin Cernat,Dynamo Kyiv,2000s,AM,2004/05,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1,Low,"Season scaffold derived from exact club spell 2001/02-2008/09, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Florin Cernat,Dynamo Kyiv,2000s,AM,2005/06,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1,Low,"Season scaffold derived from exact club spell 2001/02-2008/09, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Florin Cernat,Dynamo Kyiv,2000s,AM,2006/07,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1,Low,"Season scaffold derived from exact club spell 2001/02-2008/09, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Florin Cernat,Dynamo Kyiv,2000s,AM,2007/08,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1,Low,"Season scaffold derived from exact club spell 2001/02-2008/09, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Florin Cernat,Dynamo Kyiv,2000s,AM,2008/09,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1,Low,"Season scaffold derived from exact club spell 2001/02-2008/09, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Diogo Rincon,Dynamo Kyiv,2000s,AM/FW,2002/03,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1,Low,"Season scaffold derived from exact club spell 2002/03-2007/08, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Diogo Rincon,Dynamo Kyiv,2000s,AM/FW,2003/04,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1,Low,"Season scaffold derived from exact club spell 2002/03-2007/08, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Diogo Rincon,Dynamo Kyiv,2000s,AM/FW,2004/05,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1,Low,"Season scaffold derived from exact club spell 2002/03-2007/08, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Diogo Rincon,Dynamo Kyiv,2000s,AM/FW,2005/06,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1,Low,"Season scaffold derived from exact club spell 2002/03-2007/08, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Diogo Rincon,Dynamo Kyiv,2000s,AM/FW,2006/07,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1,Low,"Season scaffold derived from exact club spell 2002/03-2007/08, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Diogo Rincon,Dynamo Kyiv,2000s,AM/FW,2007/08,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1,Low,"Season scaffold derived from exact club spell 2002/03-2007/08, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Viktor Tsygankov,Dynamo Kyiv,2010s,RM/AM,2016/17,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1,Low,"Season scaffold derived from exact club spell 2016/17-2022/23, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Viktor Tsygankov,Dynamo Kyiv,2010s,RM/AM,2017/18,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1,Low,"Season scaffold derived from exact club spell 2016/17-2022/23, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Viktor Tsygankov,Dynamo Kyiv,2010s,RM/AM,2018/19,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1,Low,"Season scaffold derived from exact club spell 2016/17-2022/23, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Viktor Tsygankov,Dynamo Kyiv,2010s,RM/AM,2019/20,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1,Low,"Season scaffold derived from exact club spell 2016/17-2022/23, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Viktor Tsygankov,Dynamo Kyiv,2020s,RM/AM,2020/21,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1,Low,"Season scaffold derived from exact club spell 2016/17-2022/23, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Viktor Tsygankov,Dynamo Kyiv,2020s,RM/AM,2021/22,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1,Low,"Season scaffold derived from exact club spell 2016/17-2022/23, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Viktor Tsygankov,Dynamo Kyiv,2020s,RM/AM,2022/23,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1,Low,"Season scaffold derived from exact club spell 2016/17-2022/23, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Anatoliy Tymoshchuk,Shakhtar Donetsk,1990s,DM/CM,1997/98,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1997/98-2006/07, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Anatoliy Tymoshchuk,Shakhtar Donetsk,1990s,DM/CM,1998/99,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1997/98-2006/07, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Anatoliy Tymoshchuk,Shakhtar Donetsk,1990s,DM/CM,1999/00,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1997/98-2006/07, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Anatoliy Tymoshchuk,Shakhtar Donetsk,2000s,DM/CM,2000/01,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1997/98-2006/07, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Anatoliy Tymoshchuk,Shakhtar Donetsk,2000s,DM/CM,2001/02,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1997/98-2006/07, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Anatoliy Tymoshchuk,Shakhtar Donetsk,2000s,DM/CM,2002/03,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1997/98-2006/07, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Anatoliy Tymoshchuk,Shakhtar Donetsk,2000s,DM/CM,2003/04,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1997/98-2006/07, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Anatoliy Tymoshchuk,Shakhtar Donetsk,2000s,DM/CM,2004/05,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1997/98-2006/07, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Anatoliy Tymoshchuk,Shakhtar Donetsk,2000s,DM/CM,2005/06,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1997/98-2006/07, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Anatoliy Tymoshchuk,Shakhtar Donetsk,2000s,DM/CM,2006/07,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1997/98-2006/07, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Brandao,Shakhtar Donetsk,2000s,FW,2002/03,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 2002/03-2008/09, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Brandao,Shakhtar Donetsk,2000s,FW,2003/04,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 2002/03-2008/09, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Brandao,Shakhtar Donetsk,2000s,FW,2004/05,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 2002/03-2008/09, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Brandao,Shakhtar Donetsk,2000s,FW,2005/06,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 2002/03-2008/09, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Brandao,Shakhtar Donetsk,2000s,FW,2006/07,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 2002/03-2008/09, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Brandao,Shakhtar Donetsk,2000s,FW,2007/08,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 2002/03-2008/09, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Brandao,Shakhtar Donetsk,2000s,FW,2008/09,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 2002/03-2008/09, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Gennadiy Zubov,Shakhtar Donetsk,1990s,RM/AM,1994/95,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1994/95-2003/04, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Gennadiy Zubov,Shakhtar Donetsk,1990s,RM/AM,1995/96,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1994/95-2003/04, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Gennadiy Zubov,Shakhtar Donetsk,1990s,RM/AM,1996/97,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1994/95-2003/04, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Gennadiy Zubov,Shakhtar Donetsk,1990s,RM/AM,1997/98,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1994/95-2003/04, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Gennadiy Zubov,Shakhtar Donetsk,1990s,RM/AM,1998/99,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1994/95-2003/04, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Gennadiy Zubov,Shakhtar Donetsk,1990s,RM/AM,1999/00,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1994/95-2003/04, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Gennadiy Zubov,Shakhtar Donetsk,2000s,RM/AM,2000/01,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1994/95-2003/04, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Gennadiy Zubov,Shakhtar Donetsk,2000s,RM/AM,2001/02,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1994/95-2003/04, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Gennadiy Zubov,Shakhtar Donetsk,2000s,RM/AM,2002/03,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1994/95-2003/04, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Gennadiy Zubov,Shakhtar Donetsk,2000s,RM/AM,2003/04,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1994/95-2003/04, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Olexiy Belik,Shakhtar Donetsk,2000s,FW,2000/01,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1999/00-2007/08, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Olexiy Belik,Shakhtar Donetsk,2000s,FW,2001/02,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1999/00-2007/08, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Olexiy Belik,Shakhtar Donetsk,2000s,FW,2002/03,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1999/00-2007/08, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Olexiy Belik,Shakhtar Donetsk,2000s,FW,2003/04,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1999/00-2007/08, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Olexiy Belik,Shakhtar Donetsk,2000s,FW,2004/05,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1999/00-2007/08, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Olexiy Belik,Shakhtar Donetsk,2000s,FW,2005/06,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1999/00-2007/08, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Olexiy Belik,Shakhtar Donetsk,2000s,FW,2006/07,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1999/00-2007/08, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Olexiy Belik,Shakhtar Donetsk,2000s,FW,2007/08,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 1999/00-2007/08, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Elano,Shakhtar Donetsk,2000s,CM/AM,2004/05,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 2004/05-2006/07, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Elano,Shakhtar Donetsk,2000s,CM/AM,2005/06,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 2004/05-2006/07, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Elano,Shakhtar Donetsk,2000s,CM/AM,2006/07,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 2004/05-2006/07, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Mariusz Lewandowski,Shakhtar Donetsk,2000s,DM/CB,2001/02,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 2001/02-2009/10, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Mariusz Lewandowski,Shakhtar Donetsk,2000s,DM/CB,2002/03,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 2001/02-2009/10, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Mariusz Lewandowski,Shakhtar Donetsk,2000s,DM/CB,2003/04,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 2001/02-2009/10, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Mariusz Lewandowski,Shakhtar Donetsk,2000s,DM/CB,2004/05,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 2001/02-2009/10, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Mariusz Lewandowski,Shakhtar Donetsk,2000s,DM/CB,2005/06,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 2001/02-2009/10, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Mariusz Lewandowski,Shakhtar Donetsk,2000s,DM/CB,2006/07,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 2001/02-2009/10, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Mariusz Lewandowski,Shakhtar Donetsk,2000s,DM/CB,2007/08,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 2001/02-2009/10, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Mariusz Lewandowski,Shakhtar Donetsk,2000s,DM/CB,2008/09,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 2001/02-2009/10, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Mariusz Lewandowski,Shakhtar Donetsk,2000s,DM/CB,2009/10,Shakhtar Donetsk,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/2,Low,"Season scaffold derived from exact club spell 2001/02-2009/10, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Serhiy Valyayev,Metalist Kharkiv,2000s,CM/DM,2005/06,Metalist Kharkiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/4,Low,"Season scaffold derived from exact club spell 2005/06-2011/12, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Serhiy Valyayev,Metalist Kharkiv,2000s,CM/DM,2006/07,Metalist Kharkiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/4,Low,"Season scaffold derived from exact club spell 2005/06-2011/12, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Serhiy Valyayev,Metalist Kharkiv,2000s,CM/DM,2007/08,Metalist Kharkiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/4,Low,"Season scaffold derived from exact club spell 2005/06-2011/12, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Serhiy Valyayev,Metalist Kharkiv,2000s,CM/DM,2008/09,Metalist Kharkiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/4,Low,"Season scaffold derived from exact club spell 2005/06-2011/12, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Serhiy Valyayev,Metalist Kharkiv,2000s,CM/DM,2009/10,Metalist Kharkiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/4,Low,"Season scaffold derived from exact club spell 2005/06-2011/12, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Serhiy Valyayev,Metalist Kharkiv,2010s,CM/DM,2010/11,Metalist Kharkiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/4,Low,"Season scaffold derived from exact club spell 2005/06-2011/12, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Serhiy Valyayev,Metalist Kharkiv,2010s,CM/DM,2011/12,Metalist Kharkiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/4,Low,"Season scaffold derived from exact club spell 2005/06-2011/12, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Oleksiy Godin,Metalurg Zaporizhya,2000s,CM/AM,2000/01,Metalurg Zaporizhya,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/11,Low,"Season scaffold derived from exact club spell 2000/01-2014/15, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Oleksiy Godin,Metalurg Zaporizhya,2000s,CM/AM,2001/02,Metalurg Zaporizhya,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/11,Low,"Season scaffold derived from exact club spell 2000/01-2014/15, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
